"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"G-7","HUR","TOT","PC_LF","M","2007-03",5.427808,"E"
"G-7","HUR","TOT","PC_LF","M","2007-04",5.393104,"E"
"G-7","HUR","TOT","PC_LF","M","2007-05",5.344738,"E"
"G-7","HUR","TOT","PC_LF","M","2007-06",5.342069,"E"
"G-7","HUR","TOT","PC_LF","M","2007-07",5.399124,"E"
"G-7","HUR","TOT","PC_LF","M","2007-08",5.376297,"E"
"G-7","HUR","TOT","PC_LF","M","2007-09",5.409107,"E"
"G-7","HUR","TOT","PC_LF","M","2007-10",5.411834,"E"
"G-7","HUR","TOT","PC_LF","M","2007-11",5.362971,"E"
"G-7","HUR","TOT","PC_LF","M","2007-12",5.463734,"E"
"G-7","HUR","TOT","PC_LF","M","2008-01",5.470125,"E"
"G-7","HUR","TOT","PC_LF","M","2008-02",5.433709,"E"
"G-7","HUR","TOT","PC_LF","M","2008-03",5.482788,"E"
"G-7","HUR","TOT","PC_LF","M","2008-04",5.458488,"E"
"G-7","HUR","TOT","PC_LF","M","2008-05",5.658663,"E"
"G-7","HUR","TOT","PC_LF","M","2008-06",5.718849,"E"
"G-7","HUR","TOT","PC_LF","M","2008-07",5.806173,"E"
"G-7","HUR","TOT","PC_LF","M","2008-08",5.972613,"E"
"G-7","HUR","TOT","PC_LF","M","2008-09",5.984855,"E"
"G-7","HUR","TOT","PC_LF","M","2008-10",6.140413,"E"
"G-7","HUR","TOT","PC_LF","M","2008-11",6.373273,"E"
"G-7","HUR","TOT","PC_LF","M","2008-12",6.684487,"E"
"G-7","HUR","TOT","PC_LF","M","2009-01",6.994434,"E"
"G-7","HUR","TOT","PC_LF","M","2009-02",7.376394,"E"
"G-7","HUR","TOT","PC_LF","M","2009-03",7.666558,"E"
"G-7","HUR","TOT","PC_LF","M","2009-04",7.842521,"E"
"G-7","HUR","TOT","PC_LF","M","2009-05",8.095927,"E"
"G-7","HUR","TOT","PC_LF","M","2009-06",8.207979,"E"
"G-7","HUR","TOT","PC_LF","M","2009-07",8.246886,"E"
"G-7","HUR","TOT","PC_LF","M","2009-08",8.287497,"E"
"G-7","HUR","TOT","PC_LF","M","2009-09",8.368281,"E"
"G-7","HUR","TOT","PC_LF","M","2009-10",8.435575,"E"
"G-7","HUR","TOT","PC_LF","M","2009-11",8.398718,"E"
"G-7","HUR","TOT","PC_LF","M","2009-12",8.35693,"E"
"G-7","HUR","TOT","PC_LF","M","2010-01",8.299955,"E"
"G-7","HUR","TOT","PC_LF","M","2010-02",8.312371,"E"
"G-7","HUR","TOT","PC_LF","M","2010-03",8.331472,"E"
"G-7","HUR","TOT","PC_LF","M","2010-04",8.341495,"E"
"G-7","HUR","TOT","PC_LF","M","2010-05",8.195127,"E"
"G-7","HUR","TOT","PC_LF","M","2010-06",8.070623,"E"
"G-7","HUR","TOT","PC_LF","M","2010-07",8.033808,"E"
"G-7","HUR","TOT","PC_LF","M","2010-08",8.07103,"E"
"G-7","HUR","TOT","PC_LF","M","2010-09",8.063993,"E"
"G-7","HUR","TOT","PC_LF","M","2010-10",8.05005,"E"
"G-7","HUR","TOT","PC_LF","M","2010-11",8.14261,"E"
"G-7","HUR","TOT","PC_LF","M","2010-12",7.90858,"E"
"G-7","HUR","TOT","PC_LF","M","2011-01",7.793381,"E"
"G-7","HUR","TOT","PC_LF","M","2011-02",7.681608,"E"
"G-7","HUR","TOT","PC_LF","M","2011-03",7.644119,"E"
"G-7","HUR","TOT","PC_LF","M","2011-04",7.68782,"E"
"G-7","HUR","TOT","PC_LF","M","2011-05",7.667478,"E"
"G-7","HUR","TOT","PC_LF","M","2011-06",7.713638,"E"
"G-7","HUR","TOT","PC_LF","M","2011-07",7.671851,"E"
"G-7","HUR","TOT","PC_LF","M","2011-08",7.646884,"E"
"G-7","HUR","TOT","PC_LF","M","2011-09",7.671234,"E"
"G-7","HUR","TOT","PC_LF","M","2011-10",7.608958,"E"
"G-7","HUR","TOT","PC_LF","M","2011-11",7.581837,"E"
"G-7","HUR","TOT","PC_LF","M","2011-12",7.529867,"E"
"G-7","HUR","TOT","PC_LF","M","2012-01",7.460175,"E"
"G-7","HUR","TOT","PC_LF","M","2012-02",7.448555,"E"
"G-7","HUR","TOT","PC_LF","M","2012-03",7.448593,"E"
"G-7","HUR","TOT","PC_LF","M","2012-04",7.436076,"E"
"G-7","HUR","TOT","PC_LF","M","2012-05",7.427151,"E"
"G-7","HUR","TOT","PC_LF","M","2012-06",7.426673,"E"
"G-7","HUR","TOT","PC_LF","M","2012-07",7.425285,"E"
"G-7","HUR","TOT","PC_LF","M","2012-08",7.335782,"E"
"G-7","HUR","TOT","PC_LF","M","2012-09",7.259162,"E"
"G-7","HUR","TOT","PC_LF","M","2012-10",7.291142,"E"
"G-7","HUR","TOT","PC_LF","M","2012-11",7.253635,"E"
"G-7","HUR","TOT","PC_LF","M","2012-12",7.363071,"E"
"G-7","HUR","TOT","PC_LF","M","2013-01",7.450317,"E"
"G-7","HUR","TOT","PC_LF","M","2013-02",7.310589,"E"
"G-7","HUR","TOT","PC_LF","M","2013-03",7.23229,"E"
"G-7","HUR","TOT","PC_LF","M","2013-04",7.241675,"E"
"G-7","HUR","TOT","PC_LF","M","2013-05",7.206956,"E"
"G-7","HUR","TOT","PC_LF","M","2013-06",7.180545,"E"
"G-7","HUR","TOT","PC_LF","M","2013-07",7.03789,"E"
"G-7","HUR","TOT","PC_LF","M","2013-08",7.071253,"E"
"G-7","HUR","TOT","PC_LF","M","2013-09",7.03059,"E"
"G-7","HUR","TOT","PC_LF","M","2013-10",6.985239,"E"
"G-7","HUR","TOT","PC_LF","M","2013-11",6.84998,"E"
"G-7","HUR","TOT","PC_LF","M","2013-12",6.726974,"E"
"G-7","HUR","TOT","PC_LF","M","2014-01",6.663022,"E"
"G-7","HUR","TOT","PC_LF","M","2014-02",6.676995,"E"
"G-7","HUR","TOT","PC_LF","M","2014-03",6.650257,"E"
"G-7","HUR","TOT","PC_LF","M","2014-04",6.451511,"E"
"G-7","HUR","TOT","PC_LF","M","2014-05",6.460443,"E"
"G-7","HUR","TOT","PC_LF","M","2014-06",6.336275,"E"
"G-7","HUR","TOT","PC_LF","M","2014-07",6.410998,"E"
"G-7","HUR","TOT","PC_LF","M","2014-08",6.330585,"E"
"G-7","HUR","TOT","PC_LF","M","2014-09",6.276726,"E"
"G-7","HUR","TOT","PC_LF","M","2014-10",6.199661,"E"
"G-7","HUR","TOT","PC_LF","M","2014-11",6.199468,"E"
"G-7","HUR","TOT","PC_LF","M","2014-12",6.027136,"E"
"G-7","HUR","TOT","PC_LF","M","2015-01",6.062474,"E"
"G-7","HUR","TOT","PC_LF","M","2015-02",5.988139,"E"
"G-7","HUR","TOT","PC_LF","M","2015-03",5.949268,"E"
"G-7","HUR","TOT","PC_LF","M","2015-04",5.938114,"E"
"G-7","HUR","TOT","PC_LF","M","2015-05",6.003389,"E"
"G-7","HUR","TOT","PC_LF","M","2015-06",5.856909,"E"
"G-7","HUR","TOT","PC_LF","M","2015-07",5.763305,"E"
"G-7","HUR","TOT","PC_LF","M","2015-08",5.707583,"E"
"G-7","HUR","TOT","PC_LF","M","2015-09",5.66538,"E"
"G-7","HUR","TOT","PC_LF","M","2015-10",5.622852,"E"
"G-7","HUR","TOT","PC_LF","M","2015-11",5.637107,"E"
"G-7","HUR","TOT","PC_LF","M","2015-12",5.619637,"E"
"G-7","HUR","TOT","PC_LF","M","2016-01",5.522095,"E"
"G-7","HUR","TOT","PC_LF","M","2016-02",5.56602,"E"
"G-7","HUR","TOT","PC_LF","M","2016-03",5.572119,"E"
"G-7","HUR","TOT","PC_LF","M","2016-04",5.603374,"E"
"G-7","HUR","TOT","PC_LF","M","2016-05",5.448882,"E"
"G-7","HUR","TOT","PC_LF","M","2016-06",5.453848,"E"
"G-7","HUR","TOT","PC_LF","M","2016-07",5.405151,"E"
"G-7","HUR","TOT","PC_LF","M","2016-08",5.430162,"E"
"G-7","HUR","TOT","PC_LF","M","2016-09",5.465509,"E"
"G-7","HUR","TOT","PC_LF","M","2016-10",5.418804,"E"
"G-7","HUR","TOT","PC_LF","M","2016-11",5.362748,"E"
"G-7","HUR","TOT","PC_LF","M","2016-12",5.329515,"E"
"G-7","HUR","TOT","PC_LF","M","2017-01",5.272634,"E"
"G-7","HUR","TOT","PC_LF","M","2017-02",5.190429,"E"
"G-7","HUR","TOT","PC_LF","M","2017-03",5.104848,"E"
"G-7","HUR","TOT","PC_LF","M","2017-04",5.055368,"E"
"G-7","HUR","TOT","PC_LF","M","2017-05",5.084366,"E"
"G-7","HUR","TOT","PC_LF","M","2017-06",4.971466,"E"
"G-7","HUR","TOT","PC_LF","M","2017-07",4.959741,"E"
"G-7","HUR","TOT","PC_LF","M","2017-08",4.991585,"E"
"G-7","HUR","TOT","PC_LF","M","2017-09",4.899275,"E"
"G-7","HUR","TOT","PC_LF","M","2017-10",4.829163,"E"
"G-7","HUR","TOT","PC_LF","M","2017-11",4.820115,"E"
"G-7","HUR","TOT","PC_LF","M","2017-12",4.77076,"E"
"G-7","HUR","TOT","PC_LF","M","2018-01",4.692514,"E"
"G-7","HUR","TOT","PC_LF","M","2018-02",4.694441,"E"
"G-7","HUR","TOT","PC_LF","M","2018-03",4.671513,"E"
"G-7","HUR","TOT","PC_LF","M","2018-04",4.672159,"E"
"G-7","HUR","TOT","PC_LF","M","2018-05",4.500739,"E"
"G-7","HUR","TOT","PC_LF","M","2018-06",4.605654,"E"
"G-7","HUR","TOT","PC_LF","M","2018-07",4.498801,"E"
"G-7","HUR","TOT","PC_LF","M","2018-08",4.495761,"E"
"G-7","HUR","TOT","PC_LF","M","2018-09",4.440897,"E"
"G-7","HUR","TOT","PC_LF","M","2018-10",4.484523,"E"
"G-7","HUR","TOT","PC_LF","M","2018-11",4.461027,"E"
"G-7","HUR","TOT","PC_LF","M","2018-12",4.489037,"E"
"G-7","HUR","TOT","PC_LF","M","2019-01",4.526824,"E"
"G-7","HUR","TOT","PC_LF","M","2019-02",4.392845,"E"
"G-7","HUR","TOT","PC_LF","M","2019-03",4.395645,"E"
"G-7","HUR","TOT","PC_LF","M","2019-04",4.330986,"E"
"G-7","HUR","TOT","PC_LF","M","2019-05",4.280769,"E"
"G-7","HUR","TOT","PC_LF","M","2019-06",4.221547,"E"
"G-7","HUR","TOT","PC_LF","M","2019-07",4.234561,"E"
"G-7","HUR","TOT","PC_LF","M","2019-08",4.226616,"E"
"G-7","HUR","TOT","PC_LF","M","2019-09",4.183541,"E"
"G-7","HUR","TOT","PC_LF","M","2019-10",4.216698,"E"
"G-7","HUR","TOT","PC_LF","M","2019-11",4.227486,"E"
"G-7","HUR","TOT","PC_LF","M","2019-12",4.207891,"E"
"G-7","HUR","TOT","PC_LF","M","2020-01",4.22622,"E"
"G-7","HUR","TOT","PC_LF","M","2020-02",4.197721,"E"
"G-7","HUR","TOT","PC_LF","M","2020-03",4.553743,"E"
"G-7","HUR","TOT","PC_LF","M","2020-04",9.182948,"E"
"G-7","HUR","TOT","PC_LF","M","2020-05",8.69776,"E"
"G-7","HUR","TOT","PC_LF","M","2020-06",7.85396,"E"
"G-7","HUR","TOT","PC_LF","M","2020-07",7.597327,"E"
"G-7","HUR","TOT","PC_LF","M","2020-08",6.925786,"E"
"G-7","HUR","TOT","PC_LF","M","2020-09",6.649674,"E"
"G-7","HUR","TOT","PC_LF","M","2020-10",6.212329,"E"
"G-7","HUR","TOT","PC_LF","M","2020-11",6.042072,"E"
"G-7","HUR","TOT","PC_LF","M","2020-12",6.048582,"E"
"G-7","HUR","TOT","PC_LF","M","2021-01",5.929688,"E"
"G-7","HUR","TOT","PC_LF","M","2021-02",5.822733,"E"
"G-7","HUR","TOT","PC_LF","M","2021-03",5.636877,"E"
"G-7","HUR","TOT","PC_LF","M","2021-04",5.686714,"E"
"EA19","HUR","TOT","PC_LF","M","2005-01",9.2,
"EA19","HUR","TOT","PC_LF","M","2005-02",9.2,
"EA19","HUR","TOT","PC_LF","M","2005-03",9.2,
"EA19","HUR","TOT","PC_LF","M","2005-04",9.3,
"EA19","HUR","TOT","PC_LF","M","2005-05",9.2,
"EA19","HUR","TOT","PC_LF","M","2005-06",9.2,
"EA19","HUR","TOT","PC_LF","M","2005-07",9.1,
"EA19","HUR","TOT","PC_LF","M","2005-08",9,
"EA19","HUR","TOT","PC_LF","M","2005-09",9,
"EA19","HUR","TOT","PC_LF","M","2005-10",9,
"EA19","HUR","TOT","PC_LF","M","2005-11",9,
"EA19","HUR","TOT","PC_LF","M","2005-12",8.9,
"EA19","HUR","TOT","PC_LF","M","2006-01",8.8,
"EA19","HUR","TOT","PC_LF","M","2006-02",8.8,
"EA19","HUR","TOT","PC_LF","M","2006-03",8.7,
"EA19","HUR","TOT","PC_LF","M","2006-04",8.6,
"EA19","HUR","TOT","PC_LF","M","2006-05",8.5,
"EA19","HUR","TOT","PC_LF","M","2006-06",8.4,
"EA19","HUR","TOT","PC_LF","M","2006-07",8.3,
"EA19","HUR","TOT","PC_LF","M","2006-08",8.3,
"EA19","HUR","TOT","PC_LF","M","2006-09",8.2,
"EA19","HUR","TOT","PC_LF","M","2006-10",8.1,
"EA19","HUR","TOT","PC_LF","M","2006-11",8.1,
"EA19","HUR","TOT","PC_LF","M","2006-12",7.9,
"EA19","HUR","TOT","PC_LF","M","2007-01",7.9,
"EA19","HUR","TOT","PC_LF","M","2007-02",7.8,
"EA19","HUR","TOT","PC_LF","M","2007-03",7.7,
"EA19","HUR","TOT","PC_LF","M","2007-04",7.6,
"EA19","HUR","TOT","PC_LF","M","2007-05",7.5,
"EA19","HUR","TOT","PC_LF","M","2007-06",7.5,
"EA19","HUR","TOT","PC_LF","M","2007-07",7.5,
"EA19","HUR","TOT","PC_LF","M","2007-08",7.5,
"EA19","HUR","TOT","PC_LF","M","2007-09",7.4,
"EA19","HUR","TOT","PC_LF","M","2007-10",7.4,
"EA19","HUR","TOT","PC_LF","M","2007-11",7.3,
"EA19","HUR","TOT","PC_LF","M","2007-12",7.4,
"EA19","HUR","TOT","PC_LF","M","2008-01",7.3,
"EA19","HUR","TOT","PC_LF","M","2008-02",7.3,
"EA19","HUR","TOT","PC_LF","M","2008-03",7.3,
"EA19","HUR","TOT","PC_LF","M","2008-04",7.4,
"EA19","HUR","TOT","PC_LF","M","2008-05",7.4,
"EA19","HUR","TOT","PC_LF","M","2008-06",7.5,
"EA19","HUR","TOT","PC_LF","M","2008-07",7.5,
"EA19","HUR","TOT","PC_LF","M","2008-08",7.6,
"EA19","HUR","TOT","PC_LF","M","2008-09",7.7,
"EA19","HUR","TOT","PC_LF","M","2008-10",7.8,
"EA19","HUR","TOT","PC_LF","M","2008-11",8.1,
"EA19","HUR","TOT","PC_LF","M","2008-12",8.3,
"EA19","HUR","TOT","PC_LF","M","2009-01",8.7,
"EA19","HUR","TOT","PC_LF","M","2009-02",9,
"EA19","HUR","TOT","PC_LF","M","2009-03",9.3,
"EA19","HUR","TOT","PC_LF","M","2009-04",9.5,
"EA19","HUR","TOT","PC_LF","M","2009-05",9.6,
"EA19","HUR","TOT","PC_LF","M","2009-06",9.7,
"EA19","HUR","TOT","PC_LF","M","2009-07",9.8,
"EA19","HUR","TOT","PC_LF","M","2009-08",9.9,
"EA19","HUR","TOT","PC_LF","M","2009-09",10,
"EA19","HUR","TOT","PC_LF","M","2009-10",10.1,
"EA19","HUR","TOT","PC_LF","M","2009-11",10.1,
"EA19","HUR","TOT","PC_LF","M","2009-12",10.2,
"EA19","HUR","TOT","PC_LF","M","2010-01",10.2,
"EA19","HUR","TOT","PC_LF","M","2010-02",10.3,
"EA19","HUR","TOT","PC_LF","M","2010-03",10.3,
"EA19","HUR","TOT","PC_LF","M","2010-04",10.3,
"EA19","HUR","TOT","PC_LF","M","2010-05",10.3,
"EA19","HUR","TOT","PC_LF","M","2010-06",10.3,
"EA19","HUR","TOT","PC_LF","M","2010-07",10.2,
"EA19","HUR","TOT","PC_LF","M","2010-08",10.2,
"EA19","HUR","TOT","PC_LF","M","2010-09",10.2,
"EA19","HUR","TOT","PC_LF","M","2010-10",10.2,
"EA19","HUR","TOT","PC_LF","M","2010-11",10.2,
"EA19","HUR","TOT","PC_LF","M","2010-12",10.2,
"EA19","HUR","TOT","PC_LF","M","2011-01",10.1,
"EA19","HUR","TOT","PC_LF","M","2011-02",10.1,
"EA19","HUR","TOT","PC_LF","M","2011-03",10.1,
"EA19","HUR","TOT","PC_LF","M","2011-04",10,
"EA19","HUR","TOT","PC_LF","M","2011-05",10.1,
"EA19","HUR","TOT","PC_LF","M","2011-06",10.1,
"EA19","HUR","TOT","PC_LF","M","2011-07",10.2,
"EA19","HUR","TOT","PC_LF","M","2011-08",10.3,
"EA19","HUR","TOT","PC_LF","M","2011-09",10.4,
"EA19","HUR","TOT","PC_LF","M","2011-10",10.5,
"EA19","HUR","TOT","PC_LF","M","2011-11",10.7,
"EA19","HUR","TOT","PC_LF","M","2011-12",10.8,
"EA19","HUR","TOT","PC_LF","M","2012-01",10.8,
"EA19","HUR","TOT","PC_LF","M","2012-02",11,
"EA19","HUR","TOT","PC_LF","M","2012-03",11.1,
"EA19","HUR","TOT","PC_LF","M","2012-04",11.3,
"EA19","HUR","TOT","PC_LF","M","2012-05",11.4,
"EA19","HUR","TOT","PC_LF","M","2012-06",11.5,
"EA19","HUR","TOT","PC_LF","M","2012-07",11.6,
"EA19","HUR","TOT","PC_LF","M","2012-08",11.6,
"EA19","HUR","TOT","PC_LF","M","2012-09",11.7,
"EA19","HUR","TOT","PC_LF","M","2012-10",11.8,
"EA19","HUR","TOT","PC_LF","M","2012-11",11.9,
"EA19","HUR","TOT","PC_LF","M","2012-12",11.9,
"EA19","HUR","TOT","PC_LF","M","2013-01",12.1,
"EA19","HUR","TOT","PC_LF","M","2013-02",12.1,
"EA19","HUR","TOT","PC_LF","M","2013-03",12.1,
"EA19","HUR","TOT","PC_LF","M","2013-04",12.1,
"EA19","HUR","TOT","PC_LF","M","2013-05",12.1,
"EA19","HUR","TOT","PC_LF","M","2013-06",12.1,
"EA19","HUR","TOT","PC_LF","M","2013-07",12.1,
"EA19","HUR","TOT","PC_LF","M","2013-08",12.1,
"EA19","HUR","TOT","PC_LF","M","2013-09",12.1,
"EA19","HUR","TOT","PC_LF","M","2013-10",12,
"EA19","HUR","TOT","PC_LF","M","2013-11",12,
"EA19","HUR","TOT","PC_LF","M","2013-12",11.9,
"EA19","HUR","TOT","PC_LF","M","2014-01",12,
"EA19","HUR","TOT","PC_LF","M","2014-02",11.9,
"EA19","HUR","TOT","PC_LF","M","2014-03",11.8,
"EA19","HUR","TOT","PC_LF","M","2014-04",11.8,
"EA19","HUR","TOT","PC_LF","M","2014-05",11.7,
"EA19","HUR","TOT","PC_LF","M","2014-06",11.6,
"EA19","HUR","TOT","PC_LF","M","2014-07",11.6,
"EA19","HUR","TOT","PC_LF","M","2014-08",11.5,
"EA19","HUR","TOT","PC_LF","M","2014-09",11.6,
"EA19","HUR","TOT","PC_LF","M","2014-10",11.6,
"EA19","HUR","TOT","PC_LF","M","2014-11",11.6,
"EA19","HUR","TOT","PC_LF","M","2014-12",11.4,
"EA19","HUR","TOT","PC_LF","M","2015-01",11.3,
"EA19","HUR","TOT","PC_LF","M","2015-02",11.2,
"EA19","HUR","TOT","PC_LF","M","2015-03",11.2,
"EA19","HUR","TOT","PC_LF","M","2015-04",11.1,
"EA19","HUR","TOT","PC_LF","M","2015-05",11.1,
"EA19","HUR","TOT","PC_LF","M","2015-06",11,
"EA19","HUR","TOT","PC_LF","M","2015-07",10.8,
"EA19","HUR","TOT","PC_LF","M","2015-08",10.7,
"EA19","HUR","TOT","PC_LF","M","2015-09",10.7,
"EA19","HUR","TOT","PC_LF","M","2015-10",10.6,
"EA19","HUR","TOT","PC_LF","M","2015-11",10.5,
"EA19","HUR","TOT","PC_LF","M","2015-12",10.5,
"EA19","HUR","TOT","PC_LF","M","2016-01",10.4,
"EA19","HUR","TOT","PC_LF","M","2016-02",10.4,
"EA19","HUR","TOT","PC_LF","M","2016-03",10.3,
"EA19","HUR","TOT","PC_LF","M","2016-04",10.2,
"EA19","HUR","TOT","PC_LF","M","2016-05",10.2,
"EA19","HUR","TOT","PC_LF","M","2016-06",10.1,
"EA19","HUR","TOT","PC_LF","M","2016-07",10,
"EA19","HUR","TOT","PC_LF","M","2016-08",9.9,
"EA19","HUR","TOT","PC_LF","M","2016-09",9.9,
"EA19","HUR","TOT","PC_LF","M","2016-10",9.8,
"EA19","HUR","TOT","PC_LF","M","2016-11",9.8,
"EA19","HUR","TOT","PC_LF","M","2016-12",9.7,
"EA19","HUR","TOT","PC_LF","M","2017-01",9.6,
"EA19","HUR","TOT","PC_LF","M","2017-02",9.5,
"EA19","HUR","TOT","PC_LF","M","2017-03",9.4,
"EA19","HUR","TOT","PC_LF","M","2017-04",9.2,
"EA19","HUR","TOT","PC_LF","M","2017-05",9.2,
"EA19","HUR","TOT","PC_LF","M","2017-06",9.1,
"EA19","HUR","TOT","PC_LF","M","2017-07",9,
"EA19","HUR","TOT","PC_LF","M","2017-08",9,
"EA19","HUR","TOT","PC_LF","M","2017-09",8.9,
"EA19","HUR","TOT","PC_LF","M","2017-10",8.8,
"EA19","HUR","TOT","PC_LF","M","2017-11",8.7,
"EA19","HUR","TOT","PC_LF","M","2017-12",8.7,
"EA19","HUR","TOT","PC_LF","M","2018-01",8.6,
"EA19","HUR","TOT","PC_LF","M","2018-02",8.5,
"EA19","HUR","TOT","PC_LF","M","2018-03",8.5,
"EA19","HUR","TOT","PC_LF","M","2018-04",8.4,
"EA19","HUR","TOT","PC_LF","M","2018-05",8.3,
"EA19","HUR","TOT","PC_LF","M","2018-06",8.2,
"EA19","HUR","TOT","PC_LF","M","2018-07",8.1,
"EA19","HUR","TOT","PC_LF","M","2018-08",8,
"EA19","HUR","TOT","PC_LF","M","2018-09",8,
"EA19","HUR","TOT","PC_LF","M","2018-10",8,
"EA19","HUR","TOT","PC_LF","M","2018-11",7.9,
"EA19","HUR","TOT","PC_LF","M","2018-12",7.8,
"EA19","HUR","TOT","PC_LF","M","2019-01",7.8,
"EA19","HUR","TOT","PC_LF","M","2019-02",7.8,
"EA19","HUR","TOT","PC_LF","M","2019-03",7.7,
"EA19","HUR","TOT","PC_LF","M","2019-04",7.7,
"EA19","HUR","TOT","PC_LF","M","2019-05",7.6,
"EA19","HUR","TOT","PC_LF","M","2019-06",7.5,
"EA19","HUR","TOT","PC_LF","M","2019-07",7.5,
"EA19","HUR","TOT","PC_LF","M","2019-08",7.5,
"EA19","HUR","TOT","PC_LF","M","2019-09",7.5,
"EA19","HUR","TOT","PC_LF","M","2019-10",7.4,
"EA19","HUR","TOT","PC_LF","M","2019-11",7.4,
"EA19","HUR","TOT","PC_LF","M","2019-12",7.4,
"EA19","HUR","TOT","PC_LF","M","2020-01",7.5,
"EA19","HUR","TOT","PC_LF","M","2020-02",7.3,
"EA19","HUR","TOT","PC_LF","M","2020-03",7.1,
"EA19","HUR","TOT","PC_LF","M","2020-04",7.3,
"EA19","HUR","TOT","PC_LF","M","2020-05",7.5,
"EA19","HUR","TOT","PC_LF","M","2020-06",8,
"EA19","HUR","TOT","PC_LF","M","2020-07",8.5,
"EA19","HUR","TOT","PC_LF","M","2020-08",8.7,
"EA19","HUR","TOT","PC_LF","M","2020-09",8.7,
"EA19","HUR","TOT","PC_LF","M","2020-10",8.5,
"EA19","HUR","TOT","PC_LF","M","2020-11",8.3,
"EA19","HUR","TOT","PC_LF","M","2020-12",8.2,
"EA19","HUR","TOT","PC_LF","M","2021-01",8.2,
"EA19","HUR","TOT","PC_LF","M","2021-02",8.2,
"EA19","HUR","TOT","PC_LF","M","2021-03",8.1,
"EA19","HUR","TOT","PC_LF","M","2021-04",8,
"LVA","HUR","TOT","PC_LF","M","2005-01",11.4,
"LVA","HUR","TOT","PC_LF","M","2005-02",11.1,
"LVA","HUR","TOT","PC_LF","M","2005-03",10.7,
"LVA","HUR","TOT","PC_LF","M","2005-04",10.3,
"LVA","HUR","TOT","PC_LF","M","2005-05",10,
"LVA","HUR","TOT","PC_LF","M","2005-06",10,
"LVA","HUR","TOT","PC_LF","M","2005-07",10.1,
"LVA","HUR","TOT","PC_LF","M","2005-08",10,
"LVA","HUR","TOT","PC_LF","M","2005-09",9.9,
"LVA","HUR","TOT","PC_LF","M","2005-10",9.3,
"LVA","HUR","TOT","PC_LF","M","2005-11",8.8,
"LVA","HUR","TOT","PC_LF","M","2005-12",8.5,
"LVA","HUR","TOT","PC_LF","M","2006-01",8.4,
"LVA","HUR","TOT","PC_LF","M","2006-02",8.2,
"LVA","HUR","TOT","PC_LF","M","2006-03",7.9,
"LVA","HUR","TOT","PC_LF","M","2006-04",7.3,
"LVA","HUR","TOT","PC_LF","M","2006-05",6.9,
"LVA","HUR","TOT","PC_LF","M","2006-06",6.6,
"LVA","HUR","TOT","PC_LF","M","2006-07",6.4,
"LVA","HUR","TOT","PC_LF","M","2006-08",6.3,
"LVA","HUR","TOT","PC_LF","M","2006-09",6.4,
"LVA","HUR","TOT","PC_LF","M","2006-10",6.5,
"LVA","HUR","TOT","PC_LF","M","2006-11",6.5,
"LVA","HUR","TOT","PC_LF","M","2006-12",6.7,
"LVA","HUR","TOT","PC_LF","M","2007-01",6.7,
"LVA","HUR","TOT","PC_LF","M","2007-02",6.8,
"LVA","HUR","TOT","PC_LF","M","2007-03",6.6,
"LVA","HUR","TOT","PC_LF","M","2007-04",6.3,
"LVA","HUR","TOT","PC_LF","M","2007-05",6.1,
"LVA","HUR","TOT","PC_LF","M","2007-06",6,
"LVA","HUR","TOT","PC_LF","M","2007-07",6,
"LVA","HUR","TOT","PC_LF","M","2007-08",5.9,
"LVA","HUR","TOT","PC_LF","M","2007-09",5.7,
"LVA","HUR","TOT","PC_LF","M","2007-10",5.4,
"LVA","HUR","TOT","PC_LF","M","2007-11",5.4,
"LVA","HUR","TOT","PC_LF","M","2007-12",5.6,
"LVA","HUR","TOT","PC_LF","M","2008-01",6.2,
"LVA","HUR","TOT","PC_LF","M","2008-02",6.5,
"LVA","HUR","TOT","PC_LF","M","2008-03",6.4,
"LVA","HUR","TOT","PC_LF","M","2008-04",6.3,
"LVA","HUR","TOT","PC_LF","M","2008-05",6.4,
"LVA","HUR","TOT","PC_LF","M","2008-06",6.6,
"LVA","HUR","TOT","PC_LF","M","2008-07",7,
"LVA","HUR","TOT","PC_LF","M","2008-08",7.6,
"LVA","HUR","TOT","PC_LF","M","2008-09",8.4,
"LVA","HUR","TOT","PC_LF","M","2008-10",9.6,
"LVA","HUR","TOT","PC_LF","M","2008-11",10.6,
"LVA","HUR","TOT","PC_LF","M","2008-12",11.3,
"LVA","HUR","TOT","PC_LF","M","2009-01",12.4,
"LVA","HUR","TOT","PC_LF","M","2009-02",13.7,
"LVA","HUR","TOT","PC_LF","M","2009-03",14.9,
"LVA","HUR","TOT","PC_LF","M","2009-04",16.1,
"LVA","HUR","TOT","PC_LF","M","2009-05",17.1,
"LVA","HUR","TOT","PC_LF","M","2009-06",18.1,
"LVA","HUR","TOT","PC_LF","M","2009-07",19,
"LVA","HUR","TOT","PC_LF","M","2009-08",19.5,
"LVA","HUR","TOT","PC_LF","M","2009-09",19.7,
"LVA","HUR","TOT","PC_LF","M","2009-10",20,
"LVA","HUR","TOT","PC_LF","M","2009-11",20.3,
"LVA","HUR","TOT","PC_LF","M","2009-12",20.5,
"LVA","HUR","TOT","PC_LF","M","2010-01",20.6,
"LVA","HUR","TOT","PC_LF","M","2010-02",20.4,
"LVA","HUR","TOT","PC_LF","M","2010-03",20.6,
